merchant_number,all_transactions,harmonic,sum_amounts
62006362059179,30,1.1030594556,1060307016
62006362107961,3,0.05,3008
62006362025933,65,3.570281153,254415119
62006362063653,22,0.8666100839,1339600
62006362025202,236,4.7385952745,14975242550
62006362026825,9,0.1498629904,15028025
62006362040028,4,0.0759818112,4015
62006362037704,22,0.26571075310000003,6244014
62006362044867,23,0.4119705555,53614107
62006362062216,50,2.2651555868,7659012
62006362065258,4,0.1146482291,13012
62006362057337,9,0.41923289150000004,441265028
62006362061775,5,0.0733193677,5119
62006362058314,6,0.1456024964,85003012
62006362065013,53,3.4711610752,804781012
62006362043795,13,0.1880351113,16664025
62006362051187,3,0.0651629073,3012
62006362104244,2,0.0357142857,2007
62006362058804,39,2.5517401257,372120020
62006362100047,23,0.5832177323000001,19936115
62006362106522,26,0.46939106700000005,104813011
62006362060237,15,0.8536711311,154434107
62006362103362,27,0.8286873186,30671922
62006362029551,203,5.1558996107,561128928
62006362104525,41,0.7404648661000001,5426211
62006362102451,28,0.5594688159,3474018
62006362067381,19,1.2156395543,3741019
62006362067612,20,0.8575819365,688600212
62006362029225,1,0.0178571429,1004
62006362033119,5,0.0852014931,173812008
62006362061888,82,3.5755238428,13442048
62006362104441,91,1.410569036,68367011
62006362107589,177,2.4307146548,46054012
62006362061636,23,2.0344509862,119687512
62006362034075,54,1.2888084462,256215123
62006362106361,26,0.4522536532,237588011
62006362040321,9,1.1763500832,602504052
62006362068093,18,0.3318332601,39381004
62006362044451,3,0.0656196213,3012
62006362036579,4,0.1025641026,4014
62006362018232,48,2.0089645199,31482008
62006362016973,5,0.1329228243,14016
62006362067451,7,0.2645710407,11054016
62006362042615,29,2.9519789137,17336004
62006362101005,10,1.9531016651000002,32679016
62006362102329,33,0.6493147463000001,80325027
62006362104168,10,1.3145573381,250027024
62006362104336,4,0.2217391304,13011
62006362103479,9,0.3052997928,58635016
62006362066298,4,0.1287356322,2003012
62006362047858,4,0.0583435333,22008
62006362064679,6,0.1614455736,705803012
62006362063831,39,1.8655468001000002,471812000
62006362067471,4,0.07687777330000001,250003103
62006362050692,8,0.4902961981,352107
62006362102898,4,0.080409933,102007
62006362057197,3,0.061061129900000004,12008
62006362109877,4,0.0514881971,152007
62006362000686,4,0.0701291628,2782008
62006362111693,5,0.056310294000000004,269007
62006362029870,29,0.42006387640000004,70005018
62006362111581,2,0.022988505700000002,2007
62006362066096,3,0.18526878530000002,3012
62006362106067,5,0.0985375424,14013
62006362066680,1,0.015384615400000001,1004
62006362011347,5,0.1332053102,14016
62006362028420,1,0.0238095238,1002
62006362106521,5,0.085439238,23011
62006362109872,8,0.0973448093,4172007
62006362109808,3,0.0362359551,12007
62006362031381,12,1.7097392684,3507016
62006362039543,3,0.4285714286,3023
62006362036062,273,18.0484761999,1645435107
62006362032133,4,0.060292851,22008
62006362049689,6,0.0987878788,15119
62006362000390,4,0.2016418925,4016
62006362039529,9,0.3085438989,1018152008
62006362111000,3,0.0345679012,12006
62006362037354,9,0.1685229986,2103012
62006362004829,1,0.0357142857,1004
62006362111165,5,0.0576109937,1252007
62006362057132,6,0.1041477479,1928008
62006362042910,1,0.033333333300000004,1004
62006362106254,14,0.2034515943,5464015
62006362104825,146,2.4167095399000003,1057317020
62006362054508,3,0.0627773323,3012
62006362111984,1,0.0112359551,1002
62006362061314,3,0.0789915966,3012
62006362012526,1,0.0384615385,1002
62006362106065,2,0.0454545455,2007
62006362109344,29,0.3821731426,17722007
62006362047248,315,16.8163115826,35858012
62006362029804,656,26.4212755026,169469017
62006362049609,314,17.8196331381,136662008
62006362103049,140,10.9446835676,346511713
62006362065637,2,0.032032032,11981000
62006362055170,2366,131.1756367458,2328669240
62006362104914,185,3.1027003471,246638513
62006362107888,20,0.2681457023,5165015
62006362104327,430,8.9753238432,208992022
62006362061070,25,1.3300841380000001,2307031
62006362030962,45,0.7451860250000001,21948529
62006362103553,1985,101.0230134402,875027114
62006362065318,18,0.4458403416,2713012
62006362066895,43,0.8598110748000001,137076019
62006362062948,180,15.5116546019,464443012
62006362067676,26,1.5937911,103853012
62006362050605,36,3.7322291492,498588004
62006362061704,458,22.7427096702,85732607
62006362069317,273,5.6041939604,358250021
62006362067842,257,7.1812497566,138316012
62006362105086,78,1.4438037652,11954015
62006362037369,151,2.6040915016,12315012
62006362024862,152,11.1916198159,25498012
62006362107862,74,1.0336736082,55502710
62006362049191,74,3.2026194312,4598017
62006362041130,63,2.2616643331,401936774
62006362062997,538,12.2959469449,1717472051
62006362066038,24,1.4124891213000001,189395000
62006362028779,191,3.4471157918,176104107
62006362069629,22,1.5049254022,4854001004
62006362061331,205,10.3443310956,69471017
62006362039199,260,10.8477639318,51377112
62006362047516,106,6.9679325909,19532012
62006362012028,349,33.3773066333,912095107
62006362023867,187,6.0838618426,308809107
62006362063804,53,1.9589781888000002,2385975012
62006362042099,212,12.0097236438,171824016
62006362043039,300,4.7031370048,134476113
62006362060077,38,1.8581277404,2524014806
62006362063273,392,10.7490859675,60510030
62006362040781,49,0.877393811,23903004
62006362054244,107,3.3342982403,616728107
62006362034534,415,7.3487207539,157914013
62006362016309,135,3.9036006675,29528008
62006362104328,363,8.0707274475,420411515
62006362059711,139,6.526321372,642657632
62006362062767,224,10.731146847,77123027
62006362069703,56,4.1568983657,8460012
62006362058463,558,38.4510667808,4212126012
62006362032515,115,4.0873864314,152545111
62006362057685,201,15.4147079615,565493012
62006362012462,97,4.147609122,6161016
62006362068853,25,1.4021392354,425133012
62006362108429,10,0.1649079205,4718011
62006362102200,158,6.2354880759,40793053
62006362058717,162,3.9874497375,11083389317
62006362008646,33,0.5097065411,142303012
62006362059462,66,2.0897612142,89825000
62006362035073,62,1.1399755393,23545017
62006362055810,89,3.4353171933,3735548802
62006362104913,46,0.6911195703,89376022
62006362061644,64,3.8057965484,27549016
62006362062356,137,8.7775166024,37222012
62006362064277,144,2.7415609569,2087989036
62006362043002,126,3.2322370125,274186029
62006362105450,46,0.8582011967000001,1306340034
62006362105389,119,1.9518027016000001,46818011
62006362054691,72,3.3459173185,216454016
62006362010759,45,1.1520792454,439767122
62006362056333,208,15.341894507,384571021
62006362040079,18,0.31461769770000003,624865012
62006362037319,31,0.7919601726000001,2812905029
62006362063610,31,3.0838478955,1507390000
62006362049907,39,1.376786394,2368033
62006362063733,12,0.4284598231,748553012
62006362017501,501,7.6455356725,223784008
62006362069548,153,10.5890618286,9407793103
62006362045457,60,3.6461622675000003,172077103
62006362069711,28,0.4038250526,164981951
62006362013482,20,0.28006973290000003,21305119
62006362054345,20,0.3145909444,759815020
62006362103842,90,12.0637114023,140051023
62006362052480,85,8.386972505,2496470113
62006362106307,24,0.3758754184,10623011
62006362062285,13,0.2441960648,780150000
62006362106215,52,0.9108464993000001,7533011
62006362057320,13,0.2229020979,1000003012
62006362063825,29,0.5157106238,10525020
62006362065073,21,1.1820386532,75772008
62006362059094,53,1.2852061689,1667535112
62006362055693,349,6.0890983532,365240012
62006362104887,33,0.696418156,34798015
62006362030677,85,2.9872506876,8171504107
62006362036711,54,1.9175445701,1673216029
62006362101544,17,0.4103340434,270080029
62006362026181,237,10.7819043492,305472512
62006362051048,18,0.2945999248,5448716
62006362058938,126,4.8499870453,52800505
62006362061905,318,12.647778267,485974017
62006362051860,4,0.3390762463,250003012
62006362046251,81,7.1732523148,1410040024
62006362109146,33,0.42049609530000004,40822007
62006362050372,26,0.8924476254,173666115
62006362006201,18,0.4293196302,47253012
62006362066067,78,4.6432174469,35548012
62006362101335,54,1.7741872817000002,33745017
62006362107425,35,0.4937052327,10542023
62006362030702,51,0.9193084643,16103012
62006362065476,596,9.6104582269,866250368
62006362014680,48,2.6702136533000003,615456412
62006362106849,11,0.1692648522,12153011
62006362062806,9,0.3977884742,2382008
62006362041324,63,3.7013101013,47059022
62006362102237,22,0.29327671580000003,29654011
62006362063813,20,2.3397447380000003,3648000
62006362053040,4,0.11162790700000001,4024
62006362063163,11,1.7957277718,115263012
62006362024528,5,0.157154119,23012
62006362007837,8,0.2071308647,26031
62006362107384,58,0.9403233985,127092558
62006362062469,1,0.5,1004
62006362065791,7,0.18369609010000001,16504019
62006362101013,2,0.0227302079,11004
62006362031999,19,0.4720156781,1397006033
62006362102211,7,0.2410396717,25014013
62006362067798,14,0.6075541742,197005107
62006362052072,113,3.5787214452000002,24550703
62006362065360,12,0.24309723700000002,26879019
62006362110957,6,0.06942215090000001,1472007
62006362019053,26,0.3831246774,1638012
62006362046277,10,0.3443239769,1280016
62006362065428,3,1.122875817,10121002
62006362111442,10,0.1141704726,5018098
62006362107335,17,0.2185882918,1050582007
62006362108964,110,1.3527551483,12582007
62006362064240,3,0.0416666667,50701003
62006362061212,3,1.125,3020
62006362026443,359,10.6869195946,358645020
62006362102155,14,0.25736719210000003,104024
62006362103916,18,3.9046450482,889659013
62006362105337,8,0.1364490853,14204004
62006362045107,1,0.25,1004
62006362110499,68,0.8152441389,44511801
62006362007387,3,0.0800766284,12008
62006362058596,5,0.1699466576,23012
62006362065542,8,0.1111111111,44016
62006362054292,6,0.1986115884,400954107
62006362006640,8,0.16194638690000002,715018
62006362010252,121,4.0469437145,55760012
62006362110346,2,0.0244812659,2007
62006362036733,2,0.022222222200000002,11004
62006362057276,2,0.10606060610000001,2008
62006362103880,3,0.1454248366,3011
62006362110461,1,0.0114942529,1003
62006362101941,3,0.06485260770000001,3014
62006362059338,5,0.0810721165,20012008
62006362111531,9,0.1025641411,1914507
62006362101078,2,0.0279026217,2008
62006362067770,2,0.0266666667,2012
62006362101630,120,8.216412203400001,13158012
62006362102439,6,0.2155555556,24030
62006362045394,3,0.1666666667,3019
62006362004155,5,1.1906593407,5024
62006362061253,2,0.0676767677,120000000
62006362106845,15,0.2666666667,42039
62006362069346,2,0.0454545455,2007
62006362020225,1,0.0666666667,1002
62006362057600,4,0.0980392157,4016
62006362102243,54,1.7002394751,484562361
62006362061333,434,6.5801921844999995,178625207
62006362035054,108,2.0646277892000002,60735112
62006362067620,62,4.6803531671,24925000
62006362100611,376,24.0542966255,99359016
62006362105972,214,3.7034049994,36344011
62006362066648,41,1.8064531517,119550000
62006362033754,98,1.5938543603,12761899
62006362040638,3,0.0965720023,3012
62006362004991,104,2.0997914873,43914017
62006362010041,190,10.6409609033,164761529
62006362048800,105,10.6470665237,40210012
62006362062062,308,20.6648053736,414255021
62006362059301,6,0.4193755838,5803012
62006362040085,787,27.1732791904,98409012
62006362026409,1561,53.0708172909,1979177780
62006362001241,331,8.5772777007,518956030
62006362027075,309,17.0889858383,15789248554
62006362035498,56,0.9846367955,11784016
62006362103480,19,0.2244421826,12402007
62006362054884,52,2.0934951535,1144345111
62006362067501,810,40.731533857,69317392
62006362008860,62,1.3742875652,421905028
62006362019142,113,2.4119460814,246992995
62006362033690,26,2.1644474482,17505107
62006362024405,88,2.0621487161,46266026
62006362030308,36,1.1655174728,7368036
62006362108468,108,1.3035261853,47402007
62006362059215,58,9.2938313475,4894312
62006362030204,49,0.879607172,122797107
62006362106917,62,0.9417526851,69888022
62006362031113,242,9.5946923743,4992124012
62006362043138,89,3.580536343,617135108
62006362101965,767,41.7292558235,560297018
62006362052916,185,10.76724686,441603012
62006362063930,23,4.5484542267,5552008
62006362016053,516,36.6366067922,156119512
62006362068760,34,1.1715376506,2468812
62006362103646,251,10.0214022414,101448523
62006362106721,86,1.1506723793,125924015
62006362060492,40,3.141385141,597122008
62006362102884,3,0.052500000000000005,3011
62006362109375,85,1.0540056456,100583009
62006362104865,18,0.3755735753,4373011
62006362062317,71,4.1662154508,2058661004
62006362017537,7,0.07892720310000001,598003111
62006362065299,128,1.7756509069000002,28685022
62006362063510,68,3.472277855,5715544
62006362017745,110,2.6160343269,34572034
62006362056384,49,1.3333846402,102123012
62006362025309,55,1.0985418573,85816111
62006362026390,31,1.0074011245,38056012
62006362104729,60,0.9352890192000001,36441023
62006362100947,64,2.2121765115,60345020
62006362060702,86,3.4203736614,2208553103
62006362005379,478,24.2020488175,658908012
62006362011689,65,3.8986008535,45528012
62006362056083,549,49.2494987268,728613012
62006362109391,32,0.4053887681,21093009
62006362036225,94,6.7588831119,284301806
62006362034986,174,4.3167804636,621060036
62006362040550,179,11.4741577939,51129012
62006362043242,194,8.9912436281,579563012
62006362103803,190,13.8103318058,793709032
62006362060569,32,1.2788706245,5616134015
62006362104289,235,5.9554825463,1532700006
62006362107890,10,0.1543516912,33006019
62006362064256,69,1.8704934007,129097028
62006362108387,5,0.076798296,463016
62006362108580,35,0.5110753908,15313009
62006362063586,87,11.3034579498,22585016
62006362047976,6,0.1532055785,35304107
62006362057356,8,0.24540573810000002,53012
62006362014697,33,3.440648999,2398008
62006362039117,15,1.4954459836,164193022
62006362069037,19,0.8220769973000001,58663031
62006362060378,53,2.9380212405,2101815047
62006362064993,217,20.7904919283,87342008
62006362012106,118,2.2590646201,161540008
62006362057550,27,0.7983418010000001,104774107
62006362002260,222,4.2613872569,138276107
62006362063431,8,0.1794807353,34003012
62006362102409,107,4.8184098271,7552012
62006362068099,44,2.1484923803,149413012
62006362103081,51,3.6154408818,6907088
62006362065620,29,1.8607088775,433194004
62006362037044,25,1.2046193316,387673908
62006362053956,19,2.0315953614,1508012
62006362053152,50,2.059212335,421644016
62006362044192,41,1.5495124367000002,160293032
62006362011373,76,1.4129695509,28774017
62006362106223,29,0.4902630683,25904011
62006362045951,221,14.9155652565,395208012
62006362103674,120,1.9006587923,197806015
62006362065711,75,1.729301296,1898975111
62006362107622,33,0.4985472663,12004012
62006362108807,4,0.0560829975,7602007
62006362035175,48,1.2968105683,113783012
62006362110268,3,0.0394782411,12007
62006362036106,1071,57.0525595576,94298012
62006362030450,81,1.479470084,112775322
62006362101236,5,0.14729344730000002,14018
62006362047329,55,2.4424682703,59897012
62006362104841,36,0.6996357073,264999857
62006362034678,46,2.1521416105,5999282008
62006362012134,116,2.9809609477,911514107
62006362045246,27,0.3883550736,18607025
62006362059656,27,0.9957705124,197543012
62006362004755,183,3.1391409333,1068252008
62006362107309,3,0.0448275862,3011
62006362015266,26,0.7105750052,3916040
62006362015513,41,0.8977654054,181641028
62006362101890,5,0.0904971933,164016
62006362069069,187,23.1371751756,325358892
62006362012155,63,4.9161790684,3532692107
62006362042033,110,1.8003494152,20982512
62006362031916,16,1.8514902471,87514107
62006362063965,2,0.0666666667,2011
62006362103883,31,3.0286821263,3565986015
62006362042926,21,0.9204262016,304419016
62006362019335,35,0.7775136983000001,206803012
62006362036595,23,0.46707647620000003,12023012
62006362002882,51,0.9431301864,92983012
62006362006258,100,1.8102916191,133366116
62006362101766,98,7.1932393143,26353012
62006362038904,21,0.30563476640000004,268778018
62006362034555,3,0.5309954751,3012
62006362035553,27,1.0380679189,836749532
62006362038436,3,1.0472521828,3015
62006362006537,9,0.23987638530000002,428012
62006362105134,11,0.3035480809,4747011
62006362057710,40,1.0901504229,200406032
62006362063204,3,0.2944444444,12008
62006362111162,4,0.0473421927,103015
62006362109516,12,0.15188299400000002,3463009
62006362059336,47,1.7065126009,528475256
62006362107055,35,0.5310447712,35450018
62006362111122,10,0.1146903061,8943007
62006362056627,31,1.8397570406,201792008
62006362046188,2,0.0800438596,20010004
62006362041159,25,6.3424351142,1297354108
62006362107378,21,0.28601243660000003,1581399011
62006362068437,17,2.5778557321,1046132008
62006362100322,11,0.3483962171,62004020
62006362068357,6,0.561744676,15020
62006362038933,4,0.0713006458,4022
62006362030337,101,6.0241119657,43224017
62006362104991,14,0.3583935176,251553011
62006362041107,10,0.2726610532,158674022
62006362045420,179,2.6239793304,45101000
62006362060915,3,0.0725104649,6201004
62006362109013,13,0.14960506610000002,15263011
62006362044509,63,6.565526281,46123010
62006362008933,7,0.1790411174,34017
62006362100360,3,0.0487684729,12008
62006362040871,7,0.1018369895,522004
62006362037733,1,0.0666666667,1002
62006362055106,33,0.9923217787,992727120
62006362066807,74,3.9717403646,5053516
62006362046828,6,0.5650000000000001,6030
62006362000230,3,0.033333333300000004,347004
62006362022694,29,0.6212631629,77656121
62006362056451,8,0.20753968250000002,78012
62006362059287,7,0.5998181379,200024016
62006362062777,8,0.1665705931,14154107
62006362110457,115,1.3319347881999999,54464009
62006362047268,5,0.1890152944,24015
62006362109570,15,0.18231217530000002,3256782007
62006362065537,2,0.1362359551,60001004
62006362055490,119,2.0295725747,38008012
62006362045479,3,0.0634372129,3012
62006362062338,7,0.0895131086,600023015
62006362106035,7,0.0957785055,26702007
62006362109167,4,0.0584216449,4010
62006362102264,4,0.1346099291,13011
62006362108642,6,0.0672937238,1862007
62006362039518,4,0.0876190476,4003012
62006362110278,3,0.0344857962,4501003
62006362046678,1,0.033333333300000004,1004
62006362062289,3,0.0949612403,3012
62006362056691,24,3.5113136893,54443012
62006362059825,1,0.1428571429,100000
62006362047388,3,0.0627773323,3012
62006362101351,1,0.0113636364,1004
62006362044961,3,0.1849420849,3012
62006362067902,2,0.128968254,2008
62006362107644,2,0.024691358,2007
62006362108857,2,0.0235294118,2007
62006362100719,1,1.0,1000
62006362110816,3,0.0337078652,3011
62006362020916,4,0.0619047619,682008
62006362017374,23,0.4000620453,149435188
62006362054143,6,1.214084507,2541004
62006362069327,2,0.022222222200000002,11004
62006362052032,3,0.0634372129,3012
62006362050267,5,0.1582626235,5018
62006362056569,3,0.0394210627,3012
62006362022296,1,0.1428571429,1004
62006362047844,1,0.0384615385,1004
62006362026665,3,0.0666666667,3021
62006362109185,55,0.7168796599,32034009
62006362015632,112,2.8339267661000003,275319508
62006362003837,108,2.3397479644,71483041
62006362104340,368,8.622891837200001,55722019
62006362012515,139,2.1924891991,29509013
62006362006534,305,8.9538183196,677743012
62006362108370,310,4.1486426137,40901007
62006362064215,160,3.2069111939,1172182008
62006362102418,86,5.0172795246,112239785
62006362105448,16,0.2540059321,15223011
62006362112018,3,0.0338383838,22007
62006362036078,114,6.7490454792,56813012
62006362060855,272,14.728203347400001,623506016
62006362067937,2,0.022222222200000002,11004
62006362053466,284,17.0558186507,90523012
62006362030009,1034,49.1715150607,90855512
62006362060701,74,5.9321175508,38199012
62006362043238,163,5.4625633826,3160410019
62006362069068,388,11.9679667623,2388422107
62006362061292,51,1.0825863923,285493527
62006362063014,119,1.6160690431,35668012
62006362062358,59,2.0008687319,2566969105
62006362033755,575,33.163077375,1835680124
62006362051846,217,14.814900608,1058985110
62006362104132,295,14.5129675549,42107813
62006362054581,16,0.2790186042,28753012
62006362022226,166,3.2046661763,357965027
62006362107976,30,0.3990526223,6812809
62006362108251,97,1.311921326,24035013
62006362035673,132,2.8825122386,286378012
62006362040452,76,6.5039077501,724482008
62006362061480,276,18.6512865914,1307486157
62006362101043,725,17.1671352458,192042500
62006362043942,773,21.7546615341,1419876202
62006362101161,464,36.8271799731,63564012
62006362062589,1,0.033333333300000004,1004
62006362004517,187,4.1819538466,71806027
62006362068186,23,1.1496532561,815804230
62006362004114,151,7.8160766566,218640612
62006362067070,286,21.3963247614,238540712
62006362038270,130,6.7559077529,646128008
62006362109666,21,0.2538466292,27522007
62006362045945,26,2.0853744,1080336012
62006362063360,38,1.2789766728,64884025
62006362061296,165,5.9950988666,202604107
62006362109199,133,1.7283105586,17592007
62006362100475,364,17.516966486,97945012
62006362026033,14,1.1051900075,500235028
62006362039638,89,7.2275149776,3597207121
62006362052858,97,8.3807501277,354273478
62006362102532,64,1.7674982433,1229829023
62006362045404,51,2.5010686939999998,48425111
62006362035095,57,1.9461202045000001,67163012
62006362043435,168,10.7139480198,15440512
62006362106853,203,2.7571163541,263514015
62006362104100,76,1.9695584602,187066015
62006362104320,134,2.5394197548,25670519
62006362069557,194,10.6846003761,2365294187
62006362042870,538,23.9791463018,587770698
62006362102889,798,35.7846269913,129352008
62006362105554,13,0.1911804858,73555019
62006362052900,4,0.0563218391,22008
62006362060866,50,0.9280177405000001,413524020
62006362020896,120,2.3015169407,62203012
62006362030012,84,3.0200346848,23459017
62006362012104,288,5.1069421588,81659830
62006362066108,58,2.4029734966,67586815
62006362037529,69,4.1837385426,28745012
62006362034070,85,6.0442865288,52447008
62006362063608,30,1.1263380512,69673012
62006362042967,69,2.1655907329,658455016
62006362046527,65,4.1969393665,101561012
62006362050072,118,3.1013957667,61463009
62006362008086,47,1.4675342824,31464107
62006362068991,51,5.6351969784,51164024
62006362068369,9,0.7043240285,81412008
62006362103756,195,7.1619838955,117885019
62006362022266,87,1.7430001427000001,344708012
62006362064783,31,2.3512791232,321510000
62006362002006,6,0.1049914966,44115
62006362106892,11,0.1485600591,9705018
62006362034094,62,6.8332547483,7739780113
62006362108579,4,0.0611007463,4007
62006362040742,30,0.5132360722,152237029
62006362102390,10,0.208929671,1280001004
62006362102122,69,4.6266686561,21601012
62006362042660,173,8.1782660037,68444017
62006362104744,33,0.6856075426,124565015
62006362066700,532,10.8867232361,139310967
62006362009469,101,2.5157614102,366060021
62006362064458,30,1.5982270459999999,595126024
62006362105252,777,14.6055136515,94720115
62006362107892,4,0.0642013354,4012
62006362100592,273,14.3221421133,62954016
62006362101620,322,16.9368704904,24779004
62006362063541,14,0.354002294,993016
62006362008242,52,0.8239804747,5837014
62006362004211,44,0.969594252,297662016
62006362108063,17,0.22550428390000002,116674014
62006362054559,51,2.2940835444,12178058
62006362105102,120,2.1108094345,42349015
62006362064699,8,0.226916221,78012
62006362105442,469,7.7389929787,296919423
62006362048101,45,1.1498662224,22916117
62006362004816,60,1.5508091878,151833013
62006362105051,125,2.4255411625,140472814
62006362046917,127,4.1577871199,51915111
62006362063548,81,2.1154365789,382133012
62006362064402,37,1.3390709674,225680000
62006362103758,32,3.1238695142,71571004
62006362107749,8,0.1263046102,2024013
62006362038473,6,0.115871948,6113
62006362008980,16,0.4842996008,5493012
62006362063972,233,16.1143172309,121623012
62006362029159,102,1.3158585412,30487008
62006362011559,22,0.4944315721,4805017
62006362063570,47,4.0828399296,18608004
62006362065415,1,0.012987013,1004
62006362037957,7,0.2524861328,838003020
62006362042188,56,2.051838773,13372012
62006362039140,13,0.3138670568,5485027
62006362039931,10,0.5159416828,311006123
62006362051738,12,0.1875897491,1100026
62006362066444,54,24.0142857143,15714304
62006362032260,604,32.047001087,2230002008
62006362105135,451,7.4296281082,280359017
62006362067589,47,1.1251529335,39510796
62006362107333,56,0.7532244328000001,7824013
62006362068998,25,0.9606339681,393926022
62006362105925,5,0.0764216988,190052008
62006362065544,10,0.31752579810000003,5063120
62006362007694,142,3.7080754744,67537431
62006362107526,19,0.2354273668,143592007
62006362064107,68,1.4836220188,76249222
62006362030469,5,0.1677366889,23012
62006362044954,172,9.6722671367,75268012
62006362033071,22,0.4439779055,193734107
62006362106153,9,0.15354273670000002,111602007
62006362109416,3,0.0387989204,3002007
62006362100133,6,0.1602564103,24022
62006362109339,14,0.17809901490000002,9082007
62006362008485,68,2.3981933246000002,30368012
62006362103779,33,0.5283312824,239176003
62006362059773,9,0.2939674234,116513011
62006362104594,4,0.23611111110000002,4011
62006362064390,11,0.4167359362,25527118
62006362105621,140,2.3006635268,420171520
62006362045076,17,0.5939995704000001,324072057
62006362009799,6,0.09125340030000001,3604024
62006362058506,7,0.3170411985,25028
62006362040433,15,1.5371803673,370254016
62006362063338,13,2.4947977310000002,1813012
62006362028322,19,0.7518322435,2173105111
62006362102033,25,0.8502337156,5083515
62006362062159,39,4.8204889156,276005017
62006362038024,172,127.5579365079,61883008
62006362036670,6,0.5674547331,1100003103
62006362100905,187,3.3359407416,43313024
62006362101657,36,1.3919074917,5724016
62006362045583,2,0.0273972603,381000
62006362054266,2,0.0689655172,2008
62006362069657,1,0.0166666667,1004
62006362108717,6,0.0842420933,100114007
62006362006830,3,0.0625430223,3012
62006362044731,8,0.2411127214,1373012
62006362058420,3,0.0657040328,12008
62006362105533,12,0.1606171022,592009
62006362061353,2,0.0712560386,2008
62006362069390,33,1.9071572509,135502008
62006362054784,3,0.041595197300000004,12008
62006362110817,2,0.022988505700000002,2007
62006362108015,3,0.048484848500000004,3011
62006362102319,10,0.2458806221,22062008
62006362037339,3,0.09005948450000001,3012
62006362057397,3,0.1168831169,3013
62006362110171,9,0.1026826024,2924008
62006362110844,2,0.022727272700000002,2007
62006362057618,2,0.1428571429,2011
62006362040848,8,0.2307083255,1638003020
62006362101322,87,2.2437201401,904133942
62006362052520,72,7.0396158604,1096355111
62006362107155,2,0.0357142857,2007
62006362101748,3,0.09677419350000001,12011
62006362047740,4,0.8928571429000001,4030
62006362043830,2,0.0240963855,2007
62006362041224,3,0.0759212697,3012
62006362111744,2,0.022471910100000003,2007
62006362107722,4,0.0533712862,153011
62006362067182,1,0.033333333300000004,1004
62006362107643,2,0.0344827586,2005
62006362100797,3,0.0448275862,3011
62006362063126,200,12.3117105006,106894187
62006362110615,2,0.023255814000000003,2007
62006362100242,1,0.0113636364,1004
62006362067289,1,0.0384615385,1004
62006362034974,606,22.1466304192,2994537541
62006362107046,78,1.1075293891,12350023
62006362061858,56,2.6121386964,4378303012
62006362017608,236,11.6669056997,65583702
62006362056467,67,3.5097118463,13948012
62006362052173,33,2.9405547067,376420026
62006362050298,170,10.6252011447,526379573
62006362034469,612,9.5822390577,376508016
62006362055214,29,0.9089931926,31086030
62006362015296,375,29.4861369599,164637607
62006362004087,191,4.1999712903,1498305119
62006362050763,191,6.5061430646,16791008
62006362063210,7,1.1257115067,277503012
62006362065055,699,47.6432399176,3673645112
62006362040727,143,8.4251511048,11224811107
62006362100567,208,10.0148748669,974333012
62006362066283,247,19.5941862469,103586107
62006362039376,2026,58.7926179951,3576284318
62006362045137,17,1.1371347105,43304107
62006362002073,80,1.7757638289000002,45660028
62006362046949,307,11.6477457442,77305012
62006362050477,375,9.3850282117,1431272026
62006362063670,120,2.6152320171,338999524
62006362109500,8,0.104607721,62008
62006362106868,29,0.41139064740000003,118731008
62006362104659,76,2.0715199476,15465028
62006362048819,119,15.0613753201,19109022
62006362058690,290,28.8264175527,273139107
62006362065743,119,2.3433561459,752764111
62006362032421,284,3.77360534,261054087
62006362056504,183,3.6007006851,12589008
62006362056920,213,9.6546908694,1061772611
62006362068751,39,5.0273672104,12228850
62006362065773,82,5.5647047066,462654016
62006362060935,151,6.5911150109,115133012
62006362067755,24,0.8568934497,1490089231
62006362104790,557,9.295681554,557817015
62006362035490,367,5.2793176141,1487208024
62006362024213,136,4.3266013703,74073040
62006362039469,271,7.5936821667,523203012
62006362106556,85,1.3536785611,13134263
62006362006507,624,33.8739251619,117170508
62006362101409,28,2.0255025303,320603012
62006362111597,11,0.1244951452,1453010
62006362053816,435,25.1533447905,217794107
62006362038367,4,0.06776205910000001,4015
62006362103274,81,11.3663263668,318287466
62006362014303,80,2.2751373003,47095028
62006362103533,8,0.0942162312,51352007
62006362056580,10,2.2271458278,814016
62006362037418,856,27.5218013686,1723144020
62006362058738,88,8.0727466376,3722628820
62006362030700,80,3.8677150035,690864797
62006362062299,63,2.9325523521,506357016
62006362057638,1077,44.1409079819,8789387127
62006362066383,599,29.4318715297,858812012
62006362038991,51,1.5659152534,34086012
62006362111782,6,0.0684607694,4002007
62006362104801,42,0.9515096001000001,11764015
62006362065234,34,3.4467910987,865074022
62006362037935,10,0.1716455053,162184013
62006362069530,55,6.4316098252,298107008
62006362045365,362,20.7958108419,718839892
62006362069408,39,2.652467757,24900012
62006362033150,24,0.48070639130000004,597465026
62006362039837,21,0.3002402764,323405119
62006362018395,145,2.9812195601,52463012
62006362002264,35,1.1315015747000001,88506123
62006362102441,30,4.1724998857,12942016
62006362054642,62,9.0595901444,21505012
62006362043919,67,6.7045209362,54706107
62006362101181,129,2.3328994383,14897012
62006362004226,64,0.968576674,52623012
62006362043627,44,0.9672322437,395770000
62006362101408,10,0.7654440209000001,5753012
62006362061163,4,0.083749089,503012
62006362065261,149,12.4999099152,40764012
